id,num_sold
254187,1376.0
254188,837.0
254189,659.0
254190,61.0
254191,466.0
254192,402.0
254193,245.0
254194,192.0
254195,124.0
254196,942.0
254197,813.0
254198,495.0
254199,389.0
254200,147.0
254201,1113.0
254202,961.0
254203,585.0
254204,460.0
254205,3.0
254206,22.0
254207,19.0
254208,12.0
254209,9.0
254210,6.0
254211,45.0
254212,39.0
254213,24.0
254214,19.0
254215,7.0
254216,53.0
254217,46.0
254218,28.0
254219,22.0
254220,143.0
254221,1087.0
254222,939.0
254223,571.0
254224,449.0
254225,290.0
254226,2200.0
254227,1899.0
254228,1156.0
254229,909.0
254230,343.0
254231,2599.0
254232,2244.0
254233,1365.0
254234,1074.0
254235,116.0
254236,881.0
254237,761.0
254238,463.0
254239,364.0
254240,235.0
254241,1782.0
254242,1539.0
254243,936.0
254244,737.0
254245,278.0
254246,2106.0
254247,1818.0
254248,1106.0
254249,871.0
254250,88.0
254251,646.0
254252,571.0
254253,334.0
254254,267.0
254255,179.0
254256,1308.0
254257,1156.0
254258,676.0
254259,539.0
254260,211.0
254261,1545.0
254262,1366.0
254263,799.0
254264,637.0
254265,91.0
254266,663.0
254267,586.0
254268,343.0
254269,273.0
254270,183.0
254271,1342.0
254272,1186.0
254273,694.0
254274,553.0
254275,217.0
254276,1585.0
254277,1401.0
254278,820.0
254279,654.0
254280,63.0
254281,463.0
254282,409.0
254283,239.0
254284,191.0
254285,128.0
254286,937.0
254287,828.0
254288,484.0
254289,386.0
254290,151.0
254291,1107.0
254292,978.0
254293,572.0
254294,456.0
254295,3.0
254296,22.0
254297,20.0
254298,11.0
254299,9.0
254300,6.0
254301,45.0
254302,39.0
254303,23.0
254304,18.0
254305,7.0
254306,53.0
254307,47.0
254308,27.0
254309,22.0
254310,148.0
254311,1081.0
254312,956.0
254313,559.0
254314,446.0
254315,299.0
254316,2188.0
254317,1934.0
254318,1131.0
254319,902.0
254320,353.0
254321,2585.0
254322,2285.0
254323,1337.0
254324,1066.0
254325,120.0
254326,876.0
254327,775.0
254328,453.0
254329,361.0
254330,242.0
254331,1773.0
254332,1567.0
254333,917.0
254334,731.0
254335,286.0
254336,2095.0
254337,1852.0
254338,1083.0
254339,864.0
254340,89.0
254341,664.0
254342,549.0
254343,334.0
254344,271.0
254345,181.0
254346,1343.0
254347,1111.0
254348,676.0
254349,548.0
254350,214.0
254351,1586.0
254352,1313.0
254353,799.0
254354,647.0
254355,92.0
254356,681.0
254357,563.0
254358,343.0
254359,278.0
254360,185.0
254361,1377.0
254362,1140.0
254363,694.0
254364,562.0
254365,219.0
254366,1627.0
254367,1347.0
254368,820.0
254369,664.0
254370,64.0
254371,475.0
254372,393.0
254373,240.0
254374,194.0
254375,129.0
254376,962.0
254377,796.0
254378,485.0
254379,392.0
254380,153.0
254381,1136.0
254382,940.0
254383,573.0
254384,463.0
254385,3.0
254386,23.0
254387,19.0
254388,11.0
254389,9.0
254390,6.0
254391,46.0
254392,38.0
254393,23.0
254394,19.0
254395,7.0
254396,54.0
254397,45.0
254398,27.0
254399,22.0
254400,149.0
254401,1110.0
254402,919.0
254403,559.0
254404,453.0
254405,302.0
254406,2246.0
254407,1859.0
254408,1132.0
254409,916.0
254410,357.0
254411,2654.0
254412,2196.0
254413,1337.0
254414,1082.0
254415,121.0
254416,900.0
254417,744.0
254418,453.0
254419,367.0
254420,245.0
254421,1820.0
254422,1506.0
254423,917.0
254424,742.0
254425,290.0
254426,2150.0
254427,1779.0
254428,1083.0
254429,877.0
254430,87.0
254431,656.0
254432,562.0
254433,334.0
254434,267.0
254435,176.0
254436,1328.0
254437,1137.0
254438,676.0
254439,541.0
254440,208.0
254441,1569.0
254442,1344.0
254443,799.0
254444,639.0
254445,89.0
254446,673.0
254447,577.0
254448,343.0
254449,274.0
254450,181.0
254451,1362.0
254452,1167.0
254453,694.0
254454,555.0
254455,214.0
254456,1609.0
254457,1379.0
254458,819.0
254459,656.0
254460,62.0
254461,470.0
254462,403.0
254463,239.0
254464,192.0
254465,126.0
254466,951.0
254467,815.0
254468,484.0
254469,388.0
254470,149.0
254471,1124.0
254472,963.0
254473,572.0
254474,458.0
254475,3.0
254476,22.0
254477,19.0
254478,11.0
254479,9.0
254480,6.0
254481,45.0
254482,39.0
254483,23.0
254484,18.0
254485,7.0
254486,54.0
254487,46.0
254488,27.0
254489,22.0
254490,146.0
254491,1098.0
254492,940.0
254493,559.0
254494,447.0
254495,295.0
254496,2221.0
254497,1903.0
254498,1131.0
254499,905.0
254500,349.0
254501,2624.0
254502,2248.0
254503,1336.0
254504,1070.0
254505,118.0
254506,890.0
254507,762.0
254508,453.0
254509,363.0
254510,239.0
254511,1800.0
254512,1542.0
254513,916.0
254514,734.0
254515,283.0
254516,2127.0
254517,1822.0
254518,1083.0
254519,867.0
254520,94.0
254521,715.0
254522,598.0
254523,351.0
254524,274.0
254525,190.0
254526,1446.0
254527,1211.0
254528,711.0
254529,554.0
254530,225.0
254531,1708.0
254532,1431.0
254533,840.0
254534,654.0
254535,97.0
254536,733.0
254537,614.0
254538,360.0
254539,281.0
254540,195.0
254541,1483.0
254542,1242.0
254543,729.0
254544,568.0
254545,231.0
254546,1753.0
254547,1468.0
254548,861.0
254549,671.0
254550,67.0
254551,512.0
254552,429.0
254553,252.0
254554,196.0
254555,136.0
254556,1036.0
254557,867.0
254558,509.0
254559,397.0
254560,161.0
254561,1224.0
254562,1025.0
254563,601.0
254564,469.0
254565,3.0
254566,24.0
254567,20.0
254568,12.0
254569,9.0
254570,7.0
254571,49.0
254572,41.0
254573,24.0
254574,19.0
254575,8.0
254576,58.0
254577,49.0
254578,29.0
254579,22.0
254580,157.0
254581,1196.0
254582,1001.0
254583,588.0
254584,458.0
254585,318.0
254586,2419.0
254587,2026.0
254588,1189.0
254589,926.0
254590,376.0
254591,2858.0
254592,2393.0
254593,1405.0
254594,1094.0
254595,128.0
254596,969.0
254597,811.0
254598,476.0
254599,371.0
254600,258.0
254601,1960.0
254602,1641.0
254603,963.0
254604,751.0
254605,305.0
254606,2316.0
254607,1939.0
254608,1138.0
254609,887.0
254610,100.0
254611,739.0
254612,632.0
254613,379.0
254614,304.0
254615,202.0
254616,1495.0
254617,1279.0
254618,768.0
254619,615.0
254620,239.0
254621,1767.0
254622,1511.0
254623,907.0
254624,727.0
254625,103.0
254626,758.0
254627,649.0
254628,389.0
254629,312.0
254630,208.0
254631,1534.0
254632,1312.0
254633,788.0
254634,631.0
254635,245.0
254636,1812.0
254637,1550.0
254638,931.0
254639,746.0
254640,72.0
254641,529.0
254642,453.0
254643,272.0
254644,218.0
254645,145.0
254646,1071.0
254647,916.0
254648,550.0
254649,441.0
254650,171.0
254651,1265.0
254652,1083.0
254653,650.0
254654,521.0
254655,3.0
254656,25.0
254657,22.0
254658,13.0
254659,10.0
254660,7.0
254661,51.0
254662,44.0
254663,26.0
254664,21.0
254665,8.0
254666,60.0
254667,52.0
254668,31.0
254669,25.0
254670,167.0
254671,1236.0
254672,1058.0
254673,635.0
254674,509.0
254675,339.0
254676,2501.0
254677,2140.0
254678,1284.0
254679,1029.0
254680,400.0
254681,2955.0
254682,2528.0
254683,1518.0
254684,1216.0
254685,136.0
254686,1002.0
254687,857.0
254688,514.0
254689,412.0
254690,274.0
254691,2027.0
254692,1734.0
254693,1041.0
254694,834.0
254695,324.0
254696,2395.0
254697,2049.0
254698,1230.0
254699,985.0
254700,109.0
254701,819.0
254702,691.0
254703,434.0
254704,338.0
254705,221.0
254706,1658.0
254707,1398.0
254708,878.0
254709,684.0
254710,261.0
254711,1958.0
254712,1651.0
254713,1038.0
254714,808.0
254715,112.0
254716,840.0
254717,709.0
254718,445.0
254719,347.0
254720,227.0
254721,1700.0
254722,1434.0
254723,901.0
254724,702.0
254725,268.0
254726,2009.0
254727,1694.0
254728,1065.0
254729,829.0
254730,78.0
254731,587.0
254732,495.0
254733,311.0
254734,242.0
254735,158.0
254736,1187.0
254737,1001.0
254738,629.0
254739,490.0
254740,187.0
254741,1403.0
254742,1183.0
254743,743.0
254744,579.0
254745,4.0
254746,28.0
254747,24.0
254748,15.0
254749,12.0
254750,8.0
254751,57.0
254752,48.0
254753,30.0
254754,23.0
254755,9.0
254756,67.0
254757,56.0
254758,35.0
254759,28.0
254760,183.0
254761,1371.0
254762,1156.0
254763,726.0
254764,566.0
254765,370.0
254766,2773.0
254767,2338.0
254768,1469.0
254769,1144.0
254770,437.0
254771,3276.0
254772,2762.0
254773,1736.0
254774,1352.0
254775,148.0
254776,1111.0
254777,936.0
254778,588.0
254779,458.0
254780,300.0
254781,2247.0
254782,1894.0
254783,1191.0
254784,927.0
254785,354.0
254786,2655.0
254787,2238.0
254788,1407.0
254789,1096.0
254790,89.0
254791,654.0
254792,557.0
254793,338.0
254794,265.0
254795,181.0
254796,1323.0
254797,1128.0
254798,683.0
254799,536.0
254800,214.0
254801,1563.0
254802,1332.0
254803,807.0
254804,634.0
254805,92.0
254806,671.0
254807,572.0
254808,346.0
254809,272.0
254810,185.0
254811,1357.0
254812,1157.0
254813,701.0
254814,550.0
254815,219.0
254816,1603.0
254817,1367.0
254818,828.0
254819,650.0
254820,64.0
254821,468.0
254822,399.0
254823,242.0
254824,190.0
254825,129.0
254826,948.0
254827,808.0
254828,489.0
254829,384.0
254830,153.0
254831,1120.0
254832,954.0
254833,578.0
254834,454.0
254835,3.0
254836,22.0
254837,19.0
254838,12.0
254839,9.0
254840,6.0
254841,45.0
254842,39.0
254843,23.0
254844,18.0
254845,7.0
254846,53.0
254847,46.0
254848,28.0
254849,22.0
254850,149.0
254851,1094.0
254852,932.0
254853,565.0
254854,443.0
254855,302.0
254856,2213.0
254857,1887.0
254858,1143.0
254859,897.0
254860,357.0
254861,2615.0
254862,2229.0
254863,1350.0
254864,1060.0
254865,121.0
254866,886.0
254867,756.0
254868,458.0
254869,359.0
254870,245.0
254871,1793.0
254872,1529.0
254873,926.0
254874,727.0
254875,289.0
254876,2119.0
254877,1806.0
254878,1094.0
254879,859.0
254880,90.0
254881,658.0
254882,551.0
254883,332.0
254884,272.0
254885,183.0
254886,1330.0
254887,1115.0
254888,672.0
254889,551.0
254890,216.0
254891,1572.0
254892,1317.0
254893,794.0
254894,651.0
254895,93.0
254896,675.0
254897,565.0
254898,341.0
254899,279.0
254900,187.0
254901,1365.0
254902,1144.0
254903,689.0
254904,565.0
254905,222.0
254906,1613.0
254907,1351.0
254908,814.0
254909,668.0
254910,65.0
254911,471.0
254912,395.0
254913,238.0
254914,195.0
254915,131.0
254916,953.0
254917,798.0
254918,481.0
254919,395.0
254920,155.0
254921,1126.0
254922,943.0
254923,569.0
254924,466.0
254925,3.0
254926,22.0
254927,19.0
254928,11.0
254929,9.0
254930,6.0
254931,45.0
254932,38.0
254933,23.0
254934,19.0
254935,7.0
254936,54.0
254937,45.0
254938,27.0
254939,22.0
254940,151.0
254941,1100.0
254942,922.0
254943,556.0
254944,456.0
254945,306.0
254946,2226.0
254947,1865.0
254948,1124.0
254949,922.0
254950,361.0
254951,2630.0
254952,2203.0
254953,1328.0
254954,1089.0
254955,122.0
254956,891.0
254957,747.0
254958,450.0
254959,369.0
254960,248.0
254961,1804.0
254962,1511.0
254963,911.0
254964,747.0
254965,293.0
254966,2131.0
254967,1785.0
254968,1076.0
254969,883.0
254970,87.0
254971,641.0
254972,570.0
254973,336.0
254974,269.0
254975,176.0
254976,1297.0
254977,1154.0
254978,681.0
254979,544.0
254980,208.0
254981,1532.0
254982,1363.0
254983,804.0
254984,643.0
254985,89.0
254986,658.0
254987,585.0
254988,345.0
254989,276.0
254990,180.0
254991,1330.0
254992,1184.0
254993,698.0
254994,559.0
254995,213.0
254996,1572.0
254997,1398.0
254998,825.0
254999,660.0
255000,62.0
255001,459.0
255002,408.0
255003,241.0
255004,193.0
255005,126.0
255006,929.0
255007,826.0
255008,487.0
255009,390.0
255010,149.0
255011,1098.0
255012,976.0
255013,576.0
255014,461.0
255015,3.0
255016,22.0
255017,19.0
255018,11.0
255019,9.0
255020,6.0
255021,44.0
255022,39.0
255023,23.0
255024,19.0
255025,7.0
255026,52.0
255027,47.0
255028,27.0
255029,22.0
255030,145.0
255031,1072.0
255032,954.0
255033,563.0
255034,450.0
255035,294.0
255036,2169.0
255037,1930.0
255038,1138.0
255039,911.0
255040,347.0
255041,2563.0
255042,2280.0
255043,1345.0
255044,1076.0
255045,118.0
255046,869.0
255047,773.0
255048,456.0
255049,365.0
255050,238.0
255051,1758.0
255052,1564.0
255053,923.0
255054,738.0
255055,282.0
255056,2077.0
255057,1848.0
255058,1090.0
255059,872.0
255060,88.0
255061,653.0
255062,561.0
255063,333.0
255064,269.0
255065,178.0
255066,1320.0
255067,1135.0
255068,674.0
255069,545.0
255070,210.0
255071,1560.0
255072,1341.0
255073,796.0
255074,644.0
255075,90.0
255076,669.0
255077,575.0
255078,342.0
255079,276.0
255080,183.0
255081,1354.0
255082,1164.0
255083,691.0
255084,559.0
255085,216.0
255086,1600.0
255087,1376.0
255088,817.0
255089,660.0
255090,63.0
255091,467.0
255092,402.0
255093,239.0
255094,193.0
255095,127.0
255096,946.0
255097,813.0
255098,483.0
255099,390.0
255100,151.0
255101,1117.0
255102,961.0
255103,570.0
255104,461.0
255105,3.0
255106,22.0
255107,19.0
255108,11.0
255109,9.0
255110,6.0
255111,45.0
255112,39.0
255113,23.0
255114,19.0
255115,7.0
255116,53.0
255117,46.0
255118,27.0
255119,22.0
255120,147.0
255121,1092.0
255122,938.0
255123,557.0
255124,450.0
255125,298.0
255126,2208.0
255127,1899.0
255128,1127.0
255129,911.0
255130,352.0
255131,2609.0
255132,2243.0
255133,1332.0
255134,1077.0
255135,119.0
255136,885.0
255137,760.0
255138,452.0
255139,365.0
255140,241.0
255141,1790.0
255142,1539.0
255143,914.0
255144,738.0
255145,285.0
255146,2114.0
255147,1818.0
255148,1079.0
255149,872.0
255150,99.0
255151,694.0
255152,592.0
255153,357.0
255154,286.0
255155,201.0
255156,1403.0
255157,1198.0
255158,722.0
255159,579.0
255160,237.0
255161,1658.0
255162,1415.0
255163,853.0
255164,684.0
255165,102.0
255166,712.0
255167,607.0
255168,366.0
255169,294.0
255170,206.0
255171,1440.0
255172,1229.0
255173,741.0
255174,594.0
255175,244.0
255176,1701.0
255177,1452.0
255178,875.0
255179,702.0
255180,71.0
255181,497.0
255182,424.0
255183,256.0
255184,205.0
255185,144.0
255186,1005.0
255187,858.0
255188,517.0
255189,415.0
255190,170.0
255191,1188.0
255192,1014.0
255193,611.0
255194,490.0
255195,3.0
255196,24.0
255197,20.0
255198,12.0
255199,10.0
255200,7.0
255201,48.0
255202,41.0
255203,25.0
255204,20.0
255205,8.0
255206,57.0
255207,48.0
255208,29.0
255209,23.0
255210,166.0
255211,1160.0
255212,990.0
255213,597.0
255214,479.0
255215,336.0
255216,2348.0
255217,2004.0
255218,1208.0
255219,969.0
255220,397.0
255221,2774.0
255222,2367.0
255223,1428.0
255224,1145.0
255225,135.0
255226,940.0
255227,802.0
255228,484.0
255229,388.0
255230,272.0
255231,1902.0
255232,1624.0
255233,979.0
255234,785.0
255235,322.0
255236,2248.0
255237,1918.0
255238,1157.0
255239,928.0
255240,102.0
255241,737.0
255242,641.0
255243,377.0
255244,295.0
255245,206.0
255246,1491.0
255247,1297.0
255248,762.0
255249,597.0
255250,243.0
255251,1762.0
255252,1532.0
255253,901.0
255254,705.0
255255,104.0
255256,756.0
255257,658.0
255258,387.0
255259,303.0
255260,211.0
255261,1530.0
255262,1330.0
255263,782.0
255264,613.0
255265,249.0
255266,1808.0
255267,1572.0
255268,924.0
255269,724.0
255270,73.0
255271,528.0
255272,459.0
255273,270.0
255274,211.0
255275,147.0
255276,1068.0
255277,929.0
255278,546.0
255279,428.0
255280,174.0
255281,1262.0
255282,1097.0
255283,645.0
255284,505.0
255285,3.0
255286,25.0
255287,22.0
255288,13.0
255289,10.0
255290,7.0
255291,51.0
255292,44.0
255293,26.0
255294,20.0
255295,8.0
255296,60.0
255297,52.0
255298,31.0
255299,24.0
255300,170.0
255301,1233.0
255302,1072.0
255303,630.0
255304,494.0
255305,344.0
255306,2495.0
255307,2169.0
255308,1275.0
255309,999.0
255310,407.0
255311,2948.0
255312,2563.0
255313,1507.0
255314,1180.0
255315,138.0
255316,999.0
255317,869.0
255318,511.0
255319,400.0
255320,279.0
255321,2022.0
255322,1758.0
255323,1033.0
255324,809.0
255325,330.0
255326,2389.0
255327,2077.0
255328,1221.0
255329,956.0
255330,108.0
255331,817.0
255332,708.0
255333,426.0
255334,334.0
255335,219.0
255336,1653.0
255337,1432.0
255338,862.0
255339,676.0
255340,259.0
255341,1954.0
255342,1691.0
255343,1019.0
255344,798.0
255345,111.0
255346,838.0
255347,726.0
255348,437.0
255349,343.0
255350,225.0
255351,1696.0
255352,1469.0
255353,885.0
255354,693.0
255355,266.0
255356,2004.0
255357,1735.0
255358,1045.0
255359,819.0
255360,78.0
255361,585.0
255362,507.0
255363,305.0
255364,239.0
255365,157.0
255366,1184.0
255367,1025.0
255368,618.0
255369,484.0
255370,186.0
255371,1399.0
255372,1212.0
255373,730.0
255374,572.0
255375,4.0
255376,28.0
255377,24.0
255378,15.0
255379,11.0
255380,7.0
255381,56.0
255382,49.0
255383,29.0
255384,23.0
255385,9.0
255386,67.0
255387,58.0
255388,35.0
255389,27.0
255390,181.0
255391,1367.0
255392,1184.0
255393,713.0
255394,559.0
255395,367.0
255396,2766.0
255397,2395.0
255398,1443.0
255399,1130.0
255400,434.0
255401,3268.0
255402,2830.0
255403,1705.0
255404,1336.0
255405,147.0
255406,1108.0
255407,959.0
255408,578.0
255409,453.0
255410,298.0
255411,2241.0
255412,1941.0
255413,1169.0
255414,916.0
255415,352.0
255416,2648.0
255417,2293.0
255418,1381.0
255419,1082.0
255420,92.0
255421,648.0
255422,556.0
255423,340.0
255424,269.0
255425,186.0
255426,1312.0
255427,1124.0
255428,688.0
255429,543.0
255430,220.0
255431,1550.0
255432,1328.0
255433,813.0
255434,642.0
255435,94.0
255436,665.0
255437,570.0
255438,349.0
255439,276.0
255440,191.0
255441,1345.0
255442,1153.0
255443,706.0
255444,557.0
255445,226.0
255446,1590.0
255447,1362.0
255448,834.0
255449,659.0
255450,66.0
255451,464.0
255452,398.0
255453,244.0
255454,192.0
255455,133.0
255456,939.0
255457,805.0
255458,493.0
255459,389.0
255460,158.0
255461,1110.0
255462,951.0
255463,582.0
255464,460.0
255465,3.0
255466,22.0
255467,19.0
255468,12.0
255469,9.0
255470,6.0
255471,45.0
255472,38.0
255473,24.0
255474,19.0
255475,8.0
255476,53.0
255477,45.0
255478,28.0
255479,22.0
255480,154.0
255481,1084.0
255482,929.0
255483,569.0
255484,449.0
255485,312.0
255486,2194.0
255487,1880.0
255488,1151.0
255489,909.0
255490,368.0
255491,2592.0
255492,2222.0
255493,1360.0
255494,1074.0
255495,125.0
255496,879.0
255497,753.0
255498,461.0
255499,364.0
255500,253.0
255501,1778.0
255502,1524.0
255503,933.0
255504,737.0
255505,298.0
255506,2101.0
255507,1800.0
255508,1102.0
255509,870.0
255510,90.0
255511,653.0
255512,558.0
255513,334.0
255514,269.0
255515,182.0
255516,1322.0
255517,1128.0
255518,677.0
255519,545.0
255520,215.0
255521,1562.0
255522,1333.0
255523,800.0
255524,644.0
255525,92.0
255526,670.0
255527,572.0
255528,343.0
255529,276.0
255530,186.0
255531,1356.0
255532,1157.0
255533,694.0
255534,559.0
255535,220.0
255536,1602.0
255537,1368.0
255538,820.0
255539,660.0
255540,64.0
255541,468.0
255542,399.0
255543,240.0
255544,193.0
255545,130.0
255546,947.0
255547,808.0
255548,485.0
255549,390.0
255550,154.0
255551,1119.0
255552,955.0
255553,573.0
255554,461.0
255555,3.0
255556,22.0
255557,19.0
255558,11.0
255559,9.0
255560,6.0
255561,45.0
255562,39.0
255563,23.0
255564,19.0
255565,7.0
255566,53.0
255567,46.0
255568,27.0
255569,22.0
255570,150.0
255571,1093.0
255572,933.0
255573,560.0
255574,450.0
255575,304.0
255576,2212.0
255577,1887.0
255578,1132.0
255579,911.0
255580,359.0
255581,2613.0
255582,2230.0
255583,1337.0
255584,1077.0
255585,122.0
255586,886.0
255587,756.0
255588,453.0
255589,365.0
255590,246.0
255591,1792.0
255592,1529.0
255593,917.0
255594,739.0
255595,291.0
255596,2117.0
255597,1807.0
255598,1084.0
255599,873.0
255600,92.0
255601,659.0
255602,554.0
255603,335.0
255604,264.0
255605,186.0
255606,1333.0
255607,1122.0
255608,678.0
255609,535.0
255610,220.0
255611,1574.0
255612,1325.0
255613,802.0
255614,632.0
255615,94.0
255616,676.0
255617,569.0
255618,344.0
255619,271.0
255620,191.0
255621,1367.0
255622,1151.0
255623,696.0
255624,549.0
255625,226.0
255626,1615.0
255627,1360.0
255628,822.0
255629,649.0
255630,66.0
255631,472.0
255632,397.0
255633,240.0
255634,189.0
255635,133.0
255636,955.0
255637,803.0
255638,486.0
255639,383.0
255640,157.0
255641,1128.0
255642,949.0
255643,574.0
255644,453.0
255645,3.0
255646,23.0
255647,19.0
255648,11.0
255649,9.0
255650,6.0
255651,46.0
255652,38.0
255653,23.0
255654,18.0
255655,8.0
255656,54.0
255657,45.0
255658,27.0
255659,22.0
255660,154.0
255661,1102.0
255662,927.0
255663,561.0
255664,442.0
255665,311.0
255666,2229.0
255667,1876.0
255668,1135.0
255669,895.0
255670,368.0
255671,2634.0
255672,2217.0
255673,1341.0
255674,1058.0
255675,125.0
255676,893.0
255677,752.0
255678,455.0
255679,358.0
255680,252.0
255681,1806.0
255682,1520.0
255683,920.0
255684,725.0
255685,298.0
255686,2134.0
255687,1796.0
255688,1087.0
255689,857.0
255690,89.0
255691,647.0
255692,561.0
255693,338.0
255694,270.0
255695,180.0
255696,1308.0
255697,1135.0
255698,685.0
255699,547.0
255700,212.0
255701,1546.0
255702,1341.0
255703,809.0
255704,646.0
255705,91.0
255706,663.0
255707,576.0
255708,347.0
255709,277.0
255710,184.0
255711,1342.0
255712,1164.0
255713,702.0
255714,561.0
255715,218.0
255716,1586.0
255717,1376.0
255718,830.0
255719,663.0
255720,64.0
255721,463.0
255722,402.0
255723,242.0
255724,194.0
255725,129.0
255726,937.0
255727,813.0
255728,490.0
255729,392.0
255730,152.0
255731,1107.0
255732,961.0
255733,579.0
255734,463.0
255735,3.0
255736,22.0
255737,19.0
255738,12.0
255739,9.0
255740,6.0
255741,45.0
255742,39.0
255743,23.0
255744,19.0
255745,7.0
255746,53.0
255747,46.0
255748,28.0
255749,22.0
255750,149.0
255751,1082.0
255752,939.0
255753,566.0
255754,452.0
255755,301.0
255756,2189.0
255757,1899.0
255758,1145.0
255759,915.0
255760,355.0
255761,2586.0
255762,2244.0
255763,1353.0
255764,1081.0
255765,120.0
255766,877.0
255767,760.0
255768,459.0
255769,366.0
255770,244.0
255771,1773.0
255772,1539.0
255773,928.0
255774,741.0
255775,288.0
255776,2095.0
255777,1818.0
255778,1097.0
255779,876.0
255780,97.0
255781,699.0
255782,594.0
255783,354.0
255784,284.0
255785,197.0
255786,1414.0
255787,1201.0
255788,716.0
255789,574.0
255790,232.0
255791,1671.0
255792,1419.0
255793,846.0
255794,678.0
255795,100.0
255796,717.0
255797,609.0
255798,363.0
255799,291.0
255800,202.0
255801,1451.0
255802,1232.0
255803,734.0
255804,589.0
255805,239.0
255806,1714.0
255807,1456.0
255808,867.0
255809,696.0
255810,70.0
255811,501.0
255812,425.0
255813,253.0
255814,203.0
255815,141.0
255816,1013.0
255817,860.0
255818,513.0
255819,411.0
255820,167.0
255821,1197.0
255822,1017.0
255823,606.0
255824,486.0
255825,3.0
255826,24.0
255827,20.0
255828,12.0
255829,10.0
255830,7.0
255831,48.0
255832,41.0
255833,24.0
255834,20.0
255835,8.0
255836,57.0
255837,48.0
255838,29.0
255839,23.0
255840,163.0
255841,1170.0
255842,993.0
255843,592.0
255844,474.0
255845,329.0
255846,2366.0
255847,2009.0
255848,1197.0
255849,960.0
255850,389.0
255851,2796.0
255852,2374.0
255853,1415.0
255854,1134.0
255855,132.0
255856,948.0
255857,805.0
255858,479.0
255859,384.0
255860,267.0
255861,1917.0
255862,1628.0
255863,970.0
255864,778.0
255865,315.0
255866,2265.0
255867,1924.0
255868,1146.0
255869,919.0
255870,103.0
255871,744.0
255872,637.0
255873,366.0
255874,299.0
255875,207.0
255876,1505.0
255877,1288.0
255878,741.0
255879,606.0
255880,245.0
255881,1778.0
255882,1522.0
255883,875.0
255884,716.0
255885,105.0
255886,763.0
255887,653.0
255888,376.0
255889,307.0
255890,213.0
255891,1544.0
255892,1322.0
255893,760.0
255894,622.0
255895,251.0
255896,1824.0
255897,1562.0
255898,898.0
255899,734.0
255900,73.0
255901,533.0
255902,456.0
255903,262.0
255904,215.0
255905,149.0
255906,1078.0
255907,923.0
255908,530.0
255909,434.0
255910,176.0
255911,1273.0
255912,1090.0
255913,627.0
255914,513.0
255915,4.0
255916,25.0
255917,22.0
255918,13.0
255919,10.0
255920,7.0
255921,51.0
255922,44.0
255923,25.0
255924,21.0
255925,8.0
255926,61.0
255927,52.0
255928,30.0
255929,24.0
255930,171.0
255931,1244.0
255932,1065.0
255933,612.0
255934,501.0
255935,347.0
255936,2517.0
255937,2155.0
255938,1239.0
255939,1014.0
255940,410.0
255941,2974.0
255942,2546.0
255943,1464.0
255944,1198.0
255945,139.0
255946,1008.0
255947,863.0
255948,496.0
255949,406.0
255950,281.0
255951,2040.0
255952,1746.0
255953,1004.0
255954,821.0
255955,332.0
255956,2410.0
255957,2063.0
255958,1186.0
255959,970.0
255960,113.0
255961,822.0
255962,716.0
255963,412.0
255964,338.0
255965,228.0
255966,1664.0
255967,1450.0
255968,834.0
255969,683.0
255970,269.0
255971,1966.0
255972,1713.0
255973,985.0
255974,807.0
255975,116.0
255976,844.0
255977,735.0
255978,423.0
255979,346.0
255980,234.0
255981,1707.0
255982,1487.0
255983,855.0
255984,701.0
255985,276.0
255986,2017.0
255987,1757.0
255988,1010.0
255989,828.0
255990,81.0
255991,589.0
255992,513.0
255993,295.0
255994,242.0
255995,163.0
255996,1192.0
255997,1038.0
255998,597.0
255999,489.0
256000,193.0
256001,1408.0
256002,1227.0
256003,705.0
256004,578.0
256005,4.0
256006,28.0
256007,24.0
256008,14.0
256009,12.0
256010,8.0
256011,57.0
256012,50.0
256013,28.0
256014,23.0
256015,9.0
256016,67.0
256017,59.0
256018,34.0
256019,28.0
256020,188.0
256021,1376.0
256022,1199.0
256023,689.0
256024,565.0
256025,381.0
256026,2783.0
256027,2425.0
256028,1394.0
256029,1143.0
256030,450.0
256031,3289.0
256032,2865.0
256033,1648.0
256034,1350.0
256035,153.0
256036,1115.0
256037,971.0
256038,558.0
256039,458.0
256040,309.0
256041,2256.0
256042,1965.0
256043,1130.0
256044,926.0
256045,365.0
256046,2665.0
256047,2322.0
256048,1335.0
256049,1094.0
256050,91.0
256051,647.0
256052,559.0
256053,339.0
256054,270.0
256055,185.0
256056,1310.0
256057,1130.0
256058,685.0
256059,546.0
256060,219.0
256061,1547.0
256062,1335.0
256063,809.0
256064,646.0
256065,94.0
256066,664.0
256067,573.0
256068,347.0
256069,277.0
256070,190.0
256071,1344.0
256072,1160.0
256073,703.0
256074,561.0
256075,224.0
256076,1587.0
256077,1370.0
256078,830.0
256079,662.0
256080,66.0
256081,464.0
256082,400.0
256083,242.0
256084,193.0
256085,133.0
256086,938.0
256087,810.0
256088,491.0
256089,391.0
256090,157.0
256091,1108.0
256092,957.0
256093,580.0
256094,462.0
256095,3.0
256096,22.0
256097,19.0
256098,12.0
256099,9.0
256100,6.0
256101,45.0
256102,39.0
256103,23.0
256104,19.0
256105,7.0
256106,53.0
256107,46.0
256108,28.0
256109,22.0
256110,153.0
256111,1083.0
